age,Arabian_Sea_N15.1,Qunf_Cave_O18.2,Gulf_of_Aqaba_TSAR.3,East_Med_SST.4,Kinneret_lake_level.5,Lake_Hazar_precip.6,Lake_Hazar_temp.7,Sofular_O18.8,Sofular_O18.9,Aegean_Sea_SST.10,Lake_Maliq_precip.11,Ascunsa_Cave_O18.12,Scarisoara_Cave_O18.13,Adriatic_Sea_SST.14
-7450,6.93169230769231,-2.02982352796478,-6.86615,27.3947368421053,0.748782072715727,1.49953007849286,1.75286315055817,-9.10233652717298,-10.7103029143742,96.1540677966102,871.502286694198,-8.96546377777778,-9.8,16.9466984824534
-7400,6.99323076923077,-2.14612692022123,-9.39717,27.2631578947368,0.876313549304205,0.56135576612413,1.98224967358458,-8.63286666666669,-10.5748444444445,98.7811864406779,863.120541051305,-8.6787842,-10.0915456904411,17.2420488448845
-7350,7.02628571428572,-2.14967801942866,-11.4777,27.1315789473684,0.878094186742481,-0.398564035748219,1.93746869343222,-8.56115555555569,-10.3642888888892,98.37125,843.118353282097,-8.54507924528302,-9.82344791984022,17.4937987784564
-7300,6.96914285714286,-2.05562739643645,-17.45885,27,0.895586975425331,-1.08932300162657,1.62727009879976,-8.58239999999987,-10.4326444444434,98.2089678899083,808.205917853093,-8.565995,-10.0786902365853,16.4259198223209
-7250,6.912,-1.76777777777778,-19.13282,26.8037974683544,0.895842424794895,-1.56803746931979,1.32984224472288,-8.7967614379076,-10.535366013071,99.0174541284404,850.305606603671,-8.5713,-10.1571428571429,15.3580408661855
-7200,6.85485714285714,-1.79622743295337,-11.91669,26.4029535864979,0.903062693203473,-2.35384087727034,0.822156740788629,-8.43117320261443,-10.2231928104571,97.1809257473481,905.458047130191,-8.32302420289855,-10.3290596517336,14.29016191005
-7150,6.75802395209581,-1.91443186352891,-7.15275,26.0021097046414,0.923595692625775,-2.5542834334727,0.445432818855721,-8.58867973856187,-10.0885686274511,94.2108196721311,909.593604759683,-8.60864,-10.3190840203283,14.6190260078023
-7100,6.64724550898204,-1.91458933849466,-2.52797,25.6012658227848,0.888062677388836,-1.51278062609183,0.676476459769515,-8.48580392156861,-10.1787843137256,93.9106913339825,913.729162389174,-8.67232,-10.2494646185657,16.6276736020806
-7050,6.53646706586826,-2.03056129289116,-6.70893,25.2004219409283,0.869676432491767,-1.53670886168185,0.676080881050243,-8.28043625864382,-10.1364497550508,95.2057254138267,917.864720018666,-8.49781882352941,-10.1098286168184,15.8330742928975
-7000,6.52,-2.00700498007968,-2.4219,24.9406779661017,0.888062821075741,-0.845506509756882,0.933665361171354,-8.34511111111106,-10.2565663956639,96.5348768472907,908.960539405473,-8.81953439252336,-9.95690257612434,14.7814086737901
-6950,6.645,-1.87885684956749,3.57649,24.8220338983051,0.903009929672708,-0.247943712088823,1.42419165023808,-8.37019060523939,-10.2248572719062,97.8895566502463,890.629284073758,-8.99587084112149,-9.7937550040032,13.7297430546826
-6900,6.77,-1.81429710881343,17.91384,24.7033898305085,0.908307574979952,-0.718954620617109,0.996416492553752,-8.21396386630558,-10.1599385727192,98.9117810945274,872.298028742044,-9.09277472222222,-9.74357263588649,13.3816296198055
-6850,6.88784431137725,-1.90813048130349,17.80335,24.5847457627119,0.917838449077787,-1.09262251256064,1.0070453797536,-8.00740469179178,-10.0602415340885,99.6530746268657,879.579627499315,-8.87194833333333,-9.68327409345367,13.2884819628647
-6800,6.83395209580838,-2.05455211866999,19.19308,24.4661016949153,0.927369323175622,-1.69787950102964,0.854541609815406,-8.13343647798722,-10.3243589098538,99.7002816901408,907.492457703384,-8.65112194444444,-9.55960417111073,13.448046749226
-6750,6.78005988023952,-2.12116151937208,21.57799,24.3474576271186,0.910339650238474,-2.22234804096221,0.538353569300559,-7.93583396226357,-9.74970440251336,99.1369014084507,911.681622570194,-8.888184,-9.40740690795784,13.4940868263473
-6700,6.72616766467066,-2.12633477381342,16.59452,24.3635593220339,0.915965512636121,-2.16422501989906,0.929177442321955,-8.45176729559828,-10.1426519916137,98.0360528992879,915.870787437005,-9.24052333333333,-9.28395055594804,13.4566616766467
-6650,6.68291666666667,-2.00820303197889,9.54929,24.4694915254237,0.958261179321486,-1.46875529354558,0.700156705904217,-8.37064109014646,-9.73257190775687,96.4846795523907,910.893164158208,-8.80110666666667,-9.26634895607557,13.9808895744681
-6600,6.64422619047619,-1.78116647216486,-9.30259,24.5754237288136,0.978161698113208,-1.36572798953478,0.154930062008168,-8.42320041928759,-9.98345786163467,95.2314528593509,895.20968503937,-8.632332,-9.34339746872485,14.0927079681275
-6550,6.60553571428572,-1.91731866782257,-8.79105,24.6813559322034,0.959184920174166,-0.504269873428801,0.410312303341208,-8.41264486373183,-9.7005786163523,94.1959041731066,899.559215539223,-8.5722228358209,-9.50358475382252,14.487839038687
