age,A.GulfofOman,B.RedSea,C.TelAkko,D.Golhisar,E.Ledro,F.BucaDellaRenella,ag.AegeanSeaC13.neg,bg.LakeDojran,cg.LakeOhrid,dg.LakeTrifoglietti.3ptavgd,a.NeorLake.neg,b.JeitaCave.neg,c.LakeVan.neg,d.EskiAcigol.neg,e.KocainCave,f.AegeanSea.clay,g.SkalaMarionCave.neg,h.PolevaCave,i.GrottaDiErnesto.neg
-7350,-21.9391431056981,NA,NA,5.77692844919786,228.969132696391,NA,NA,24.2952340788476,72.1517857142857,178.24750916053,-2207.9762144054,5.83333319998889,-5.96565545171339,NA,NA,0.708438782536364,NA,-8.31952173913044,8.11130174506406
-7300,-21.8630230535015,NA,NA,5.33211561497326,245.778574780059,NA,0.413333333333333,26.9914054207733,73.8628571428572,178.986496221119,-2293.94271356774,5.76775,-7.32193283489098,NA,NA,0.761747697566667,NA,-8.41039130434783,7.53259317112166
-7250,-21.7869030013049,NA,NA,4.88730278074866,256.878500934579,NA,0.43,28.0371555109123,72.1485714285714,172.847073490247,-2371.33467336688,5.80485780615206,-6.83405611045829,NA,NA,0.8552366674,NA,-8.50126086956522,8.19302129157984
-7200,-21.7107829491083,NA,NA,4.44248994652406,252.225833105335,NA,0.446666666666667,28.7357218518857,59.6514285714286,166.707650759375,-2026.75790061424,5.915,-5.61960661294145,0.908695652173913,NA,0.911096568861905,NA,-8.59213043478261,8.85832605420003
-7150,-21.6346628969117,NA,NA,4.30411482889734,238.530796561605,NA,0.463333333333333,28.7490059922453,60.5047272727273,161.51092810189,-1915.85951982133,5.74285999871026,-5.27684478377173,1.05130434782609,NA,0.910512867766667,NA,-8.683,9.09532169610474
-7100,-21.5702872062663,NA,NA,6.70296926315788,234.01646991404,NA,0.251666666666667,28.3700845964047,64.2775,157.638701314708,-1908.13310999442,5.75025,-5.18645245207312,1.61076923076923,NA,0.909929166671428,NA,-8.59734782608696,8.31072767195974
-7050,-21.5115404699739,NA,NA,5.43094000000001,229.502143266476,NA,-0.112222222222222,28.4063456621783,72.322,176.998505347594,-1653.35952527752,5.68503671647425,-5.11774213921548,2.53384615384615,NA,0.90934546557619,NA,-8.51169565217391,8.50993054194025
-7000,-21.4527937336815,NA,NA,3.01975406203841,228.325741538462,3.75237623762376,-0.476111111111111,29.1605641724902,76.6107407407407,209.355015422843,-1857.54962963083,5.736,-5.07742375403184,1.96467391304348,NA,0.91370705903,NA,-8.42604347826087,8.4642696953517
-6950,-21.394046997389,NA,NA,1.61835081240768,235.242664615385,3.87118811881188,-0.84,29.9102074894602,73.15,205.890445120384,-2368.36134453471,5.69576838995569,-5.68596507936508,1.0679347826087,NA,0.93784983068,NA,-8.34039130434783,8.76471125892103
-6900,-21.3318225315355,NA,NA,2.55516632443532,238.981978707224,3.99,-0.49,30.4309977680417,66.4953703703704,202.425874817925,-1782.18761904821,5.8072,-6.25352803406671,1.69223300970874,NA,0.96199260233,NA,-8.29936363636364,8.24367460463275
-6850,-21.2296041757286,NA,NA,6.18556137339055,242.695666920152,4.32333333333333,-0.14,30.9517880466231,60.5378181818182,197.349655925985,-1886.19047619075,5.9976,-6.36018032350986,2.34757281553398,NA,0.98613537398,NA,-8.32527272727273,8.06898069539266
-6800,-21.1273858199217,NA,NA,6.5811146179402,240.428829769033,4.25722772277228,0.21,30.8628234441671,61.2896296296296,196.399213730197,-1802.88031745981,5.99863367799114,-6.51212539413049,1.75236842105263,NA,0.999945968185,NA,-8.35118181818182,8.231776614836
-6750,-21.0251674641148,NA,NA,5.38039356725146,227.62172968349,4.1829702970297,0.318888888888889,30.3676942275179,65.5643396226415,199.924417762842,-1446.38137566122,5.69,-7.0160252312868,1.61626373626374,NA,0.97242785261,NA,-8.37709090909091,8.17181645696415
-6700,-20.922949108308,NA,NA,3.67553976608187,215.894019704433,4.0744,0.066111111111111,30.0456070274955,73.5568518518519,204.050553547745,-1431.61248677255,5.998,-6.65757835616438,1.47142857142857,NA,0.944909737035,NA,-8.403,8.8048288357273
-6650,-20.7976685515442,NA,NA,4.26828730964467,239.949181001284,3.9884,-0.186666666666667,31.0422193334909,72.3994444444444,208.988385112732,-1567.74666666697,5.935,-5.16402460589445,1.11428571428571,NA,0.91739162146,NA,-8.29175,8.83952470472995
-6600,-20.6476033057851,NA,NA,5.03397258883249,233.85097817715,3.9034,-0.439444444444444,32.0388316394863,70.8490566037736,213.796255075022,-1904.39777777823,5.7246449704142,-4.97392013422819,0.757142857142857,NA,0.899043066142857,NA,-8.0725,8.66354673934309
-6550,-20.4975380600261,NA,NA,5.7996578680203,242.993963039014,4.24285714285714,-0.393529411764706,32.6704031632811,73.4328301886793,208.419673727567,-1513.60825396857,5.74014470842333,-5.4968399070728,0.630434782608696,NA,0.917372751857143,NA,-8.304,8.55121335384624
-6500,-20.3474728142671,NA,NA,6.56534314720812,235.866197802198,3.95395833333333,-0.272941176470588,33.0348007443014,74.897358490566,198.511819955654,-1488.59619047601,5.78136787182825,-5.71850750861079,0.684782608695652,NA,0.935702437571429,NA,-8.11,8.38219280558079
-6450,-20.197407568508,NA,NA,7.29074775583483,241.08134038552,3.67031914893617,-0.152352941176471,33.3991983253218,73.2528301886793,186.196077161863,-1567.05142857153,5.72545178335535,-5.77281290470723,0.268,NA,0.954032123285714,NA,-8.456,9.07212995524483
-6400,-20.4703088299261,NA,NA,6.92702573839663,253.403860366714,3.67563829787234,-0.088888888888889,33.514936261711,71.0141509433962,181.739054693274,-1531.51333333324,5.64678115367679,-5.67675595482546,0.218251366120219,NA,0.972361809,NA,-8.2945,8.43054484419484
-6350,-20.7987124836886,NA,NA,6.2630641891892,265.726380347908,3.69719101123596,-0.111111111111111,33.6301259407157,70.8653846153846,179.661982118909,-1457.96380952385,5.58839498018494,-5.58556623003562,0.289289617486339,NA,0.962761040694445,NA,-7.65975,8.33401778717544
-6300,-21.1271161374511,NA,NA,5.67200679611651,278.048900329102,3.79269662921348,-0.133333333333333,33.3400084233096,73.2173076923077,156.968642825212,-1768.66592592593,5.57796565389696,-5.53552601401816,0.360327868852459,NA,0.953160272388889,NA,-7.913,8.33262781873078
-6250,-21.4555197912136,0.78634857343593,NA,6.87130259433962,261.24874522293,3.91279069767442,-0.155555555555556,32.4249306991347,73.0930769230769,160.109617021277,-2156.59513180997,5.44940440619815,-5.39486621118012,0.384153005464481,NA,0.943559504083333,NA,-8.1445,8.04956841630002
-6200,-21.7540669856459,0.79176378577952,NA,7.40699022556391,244.046091091762,4.06976744186047,-0.111111111111111,31.5098529749598,73.1060784313725,143.333647000983,-3544.19579849271,5.45759254143646,-4.65480201577564,0.160109289617486,NA,0.957928855205263,NA,-8.245,8.78328933984517
-6150,-21.9780774249674,0.814959478034793,NA,8.09774210526316,246.818026791695,4.00525,-0.05,31.4602614580129,75.0542307692308,135.091886852421,-5077.13912903454,5.36524861878453,-2.73561691498685,-0.063934426229508,NA,1.00825338546842,NA,-8.12,8.69012801790876
-6100,-22.2020878642888,0.923004963584174,NA,7.69577962154294,249.589962491628,3.8448717948718,0.011111111111111,31.652509996924,75.8988235294118,138.6261595508,-5489.61644524211,5.31510204081633,-2.43961864831038,-0.287978142076503,NA,1.05857791573158,NA,-8.21025,8.42378671359654
-6050,-22.4260983036103,1.32122680168341,NA,7.32609845769071,242.13985,3.86666666666667,0.062222222222222,31.8915174129353,75.1094117647059,142.160432249179,-5363.37826451201,5.65282803867403,-5.19208596491227,-0.443715846994536,NA,1.10890244599474,NA,-8.2375,8.64993607867758
-6000,-22.6501087429317,1.30481269086996,NA,7.4095082117549,235.389854054054,4.06927536231884,0.073333333333333,32.3423880597015,74.6205882352941,145.694704947558,-5284.78513465118,5.39144538394375,-5.56783687467767,-0.531147540983607,NA,1.09638826788333,NA,-8.1395,8.44807854258179
-5950,-23.2422096563723,0.895450436802986,525.583529411765,7.49291796581909,235.124989189189,4.266875,0.084444444444445,32.7932587064677,76.0088235294118,141.030743371686,-5898.664248954,5.35451293103448,-5.0460176637442,-0.618579234972678,NA,1.04198161752222,NA,-8.072,8.44755251681329
-5900,-24.0012353197042,0.85528205671681,468.524705882353,7.57632771988329,237.907392781316,4.12733333333333,0.095555555555556,33.6239185448794,76.7292,145.49414021805,-6512.54336325681,5.262,-5.98098892032061,-0.706010928961749,NA,0.987574967161111,NA,-7.80625,8.39033320824539
-5850,-24.7602609830361,1.34494470602139,446.453529411765,7.65973747394748,246.665184750733,3.7375,0.075,34.6994424673784,77.5958,153.611947607511,-6593.49185717019,5.29284255842559,-6.47242393822394,-0.36655737704918,NA,0.9331683168,NA,-7.7515,8.41572089488074
-5800,-25.519286646368,1.49816711967508,459.44137254902,7.27596116788322,252.336250244379,3.65111111111111,0.033333333333333,35.8044001294394,77.9396,156.799239732569,-6032.05878316261,4.97998704103672,-5.79756232018562,0.054207650273224,NA,0.998813652522222,NA,-7.7115,8.11074810343346
-5750,-26.2103916449086,1.09242944947164,521.844705882353,6.64881844660195,258.007315738025,3.59875,-0.008333333333333,37.2525030337352,77.1354,158.878657469823,-5470.62570915503,5.08268921048861,-5.57417466199299,0.474972677595628,NA,1.06445898824444,NA,-7.76066666666667,8.23063562835089
-5700,-26.2147432550044,0.971365054145462,503.839215686275,6.15937669902913,245.345604105572,4.07266666666667,-0.05,38.7006059380309,76.0642,162.355694352159,-6436.19267439356,5.24534306758741,-5.5736739108663,0.82206106870229,NA,1.13010432396667,NA,-7.82916666666667,8.84881522921298
-5650,-26.2190948651001,0.890054392108324,437.054901960784,5.66993495145631,248.854382702703,3.874,-0.030555555555556,39.0177342645714,75.6279591836735,155.694564784053,-7611.60549301917,5.25696756137896,-5.64206426459719,0.833511450381679,NA,1.18553845134737,NA,-7.865,8.17317434227281
-5600,-26.2234464751958,0.948506646762607,444.781176470588,5.18049320388349,248.096004324324,3.83651515151515,-0.011111111111111,38.6020029932652,75.760612244898,158.796948822096,-7945.51987663835,5.26498933538094,-5.79364100763735,0.844961832061069,NA,1.22565576621579,NA,-8.0575,8.92298373616422
